Wall time,Step,Value
1588435432.5644317,87,0.00015360498218797147
1588435433.0769546,88,0.0001497075572842732
1588435433.6017897,89,0.00014582680887542665
1588435434.1229877,90,0.0001425809896318242
1588435434.6132262,91,0.00013883781502954662
1588435435.1345854,92,0.00013550282164942473
1588435435.6439185,93,0.0001323580800089985
1588435436.180932,94,0.00012931966921314597
1588435436.7618473,95,0.00012643194349948317
1588435437.40836,96,0.00012338733358774334
1588435437.9754834,97,0.00012064075417583808
1588435438.497724,98,0.00011825132241938263
1588435438.9937768,99,0.00011517191160237417
1588435439.4954815,100,0.00011276864825049415
1588435440.0001986,101,0.00011018919758498669
1588435440.5128946,102,0.00010818552982527763
1588435441.0227168,103,0.0001054630265571177
1588435441.5369837,104,0.0001033222652040422
1588435442.0557723,105,0.00010113525058841333
1588435442.5743535,106,9.90827102214098e-05
1588435443.102329,107,9.689306898508221e-05
1588435443.6005461,108,9.490633237874135e-05
1588435444.119019,109,9.292530739912763e-05
1588435444.6522813,110,9.10046073840931e-05
1588435445.163498,111,8.916401566239074e-05
1588435445.6970782,112,8.753132715355605e-05
1588435446.2164764,113,8.559441630495712e-05
1588435446.773844,114,8.38611158542335e-05
1588435447.2834022,115,8.232879918068647e-05
1588435447.7963343,116,8.072113996604457e-05
1588435448.3005717,117,7.9140423622448e-05
1588435448.8417616,118,7.769441435812041e-05
1588435449.3694303,119,7.620048563694581e-05
1588435449.8886123,120,7.484221714548767e-05
1588435450.415018,121,7.341790478676558e-05
1588435450.9590135,122,7.205342990346253e-05
1588435451.4732118,123,7.090020517352968e-05
1588435452.0196753,124,6.955647404538468e-05
1588435452.56056,125,6.844114977866411e-05
1588435453.0880604,126,6.711507012369111e-05
1588435453.6249092,127,6.593584839720279e-05
1588435454.1363738,128,6.470394146163017e-05
1588435454.6489441,129,6.363725697156042e-05
1588435455.1637797,130,6.252765888348222e-05
1588435455.6852312,131,6.148147804196924e-05
1588435456.180068,132,6.0419082728913054e-05
1588435456.7390504,133,5.9412956034066156e-05
1588435457.2248476,134,5.8400153648108244e-05
1588435457.7741392,135,5.746364695369266e-05
1588435458.3287785,136,5.645132114295848e-05
1588435458.8576498,137,5.5578231695108116e-05
1588435459.350101,138,5.4724692745367065e-05
1588435459.883737,139,5.379772119340487e-05
1588435460.4292598,140,5.2905557822668925e-05
1588435460.9736452,141,5.210971721680835e-05
1588435461.5228074,142,5.1264287321828306e-05
1588435462.115899,143,5.048561069997959e-05
1588435462.767244,144,4.966687993146479e-05
1588435463.4587898,145,4.8898695240495726e-05
1588435464.0228703,146,4.8171521484619007e-05
1588435464.5659778,147,4.7469617129536346e-05
1588435465.099691,148,4.667854227591306e-05
1588435465.6364758,149,4.5982360461493954e-05
1588435466.176774,150,4.534435356617905e-05
1588435466.7342484,151,4.4624805013881996e-05
1588435467.2723045,152,4.406547668622807e-05
1588435467.7672045,153,4.3360709241824225e-05
1588435468.2690167,154,4.2746065446408466e-05
1588435468.8389177,155,4.206895755487494e-05
1588435469.3703103,156,4.151821121922694e-05
1588435469.905881,157,4.086923581780866e-05
1588435470.4599018,158,4.0307520976057276e-05
1588435471.00597,159,3.9685724914306775e-05
1588435471.5258713,160,3.9177895814646035e-05
1588435472.0514178,161,3.861665754811838e-05
1588435472.6438906,162,3.805446613114327e-05
1588435473.218599,163,3.7582398363156244e-05
1588435473.7946835,164,3.6998750147176906e-05
1588435474.3482974,165,3.6525249015539885e-05
1588435474.8760655,166,3.6021709092892706e-05
1588435475.5000093,167,3.5531520552467555e-05
1588435476.0995054,168,3.504276173771359e-05
1588435476.6578767,169,3.457593993516639e-05
1588435477.24291,170,3.407955227885395e-05
1588435477.8535771,171,3.367471799720079e-05
1588435478.4746923,172,3.319454117445275e-05
1588435479.0764387,173,3.2761574402684346e-05
1588435479.6520598,174,3.231001028325409e-05
1588435480.2273846,175,3.192329313606024e-05
1588435480.8786938,176,3.145933078485541e-05
1588435481.4042344,177,3.1077386665856466e-05
1588435481.939047,178,3.0659673939226195e-05
1588435482.510817,179,3.028631181223318e-05
1588435483.1247237,180,2.9903889299021102e-05
1588435483.6663685,181,2.95033460133709e-05
1588435484.32312,182,2.918243444582913e-05
1588435484.913805,183,2.8768539777956903e-05
1588435485.531729,184,2.84099587588571e-05
1588435486.133832,185,2.8066635422874242e-05
1588435486.7029605,186,2.774572385533247e-05
1588435487.3039787,187,2.738332659646403e-05
1588435487.8311152,188,2.7050971766584553e-05
1588435488.42027,189,2.674436655070167e-05
1588435489.0000033,190,2.6404381060274318e-05
1588435489.5238678,191,2.6091574909514748e-05
1588435490.073977,192,2.5804520191741176e-05
1588435490.649188,193,2.5470733817201108e-05
1588435491.2056699,194,2.5190352971549146e-05
1588435491.8394015,195,2.487611709511839e-05
1588435492.4431264,196,2.4558543373132125e-05
1588435493.081128,197,2.4295806724694557e-05
1588435493.6386557,198,2.3999691620701924e-05
1588435494.1854098,199,2.372217204538174e-05
1588435494.7370994,200,2.344322274439037e-05
1588435495.288732,201,2.318143924640026e-05
1588435495.8576052,202,2.2895335860084742e-05
1588435496.4583933,203,2.2635937057202682e-05
1588435497.0994534,204,2.2394180632545613e-05
1588435497.6904552,205,2.2119998902780935e-05
1588435498.2843666,206,2.1888732590014115e-05
1588435498.9043336,207,2.1640300474246033e-05
1588435499.5148838,208,2.140188189514447e-05
1588435500.1415398,209,2.1154402929823846e-05
1588435500.7736328,210,2.0925997887388803e-05
1588435501.3954952,211,2.0674706320278347e-05
1588435502.0725405,212,2.0451068849069998e-05
1588435502.678551,213,2.0232200768077746e-05
1588435503.2972274,214,2.0013332687085494e-05
1588435503.9546547,215,1.9810677258647047e-05
1588435504.649763,216,1.9572258679545484e-05
1588435505.3061674,217,1.9373417671886273e-05
1588435506.0120058,218,1.917552981467452e-05
1588435506.678298,219,1.8939495930681005e-05
1588435507.4171054,220,1.874256122391671e-05
1588435508.0354457,221,1.8554210328147747e-05
1588435508.675783,222,1.8352508050156757e-05
1588435509.2627485,223,1.815748146327678e-05
1588435509.948076,224,1.796960896172095e-05
1588435510.512966,225,1.7787933757063e-05
1588435511.175766,226,1.7583370208740234e-05
1588435511.8247058,227,1.7406464394298382e-05
1588435512.4322603,228,1.7253398254979402e-05
1588435513.0300682,229,1.704454371065367e-05
1588435513.5993853,230,1.688718839432113e-05
1588435514.2890906,231,1.6691208656993695e-05
1588435514.9126065,232,1.652431456022896e-05
1588435515.5124247,233,1.636266642890405e-05
1588435516.1161277,234,1.6198158846236765e-05
1588435516.7203884,235,1.6038895410019904e-05
1588435517.3662062,236,1.5865325622144155e-05
1588435517.983515,237,1.571989014337305e-05
1588435518.5943484,238,1.5563011402264237e-05
1588435519.229598,239,1.5407085811602883e-05
1588435519.875173,240,1.5237331354001071e-05
1588435520.6188867,241,1.5091419300006237e-05
1588435521.334719,242,1.4946937881177291e-05
1588435521.916158,243,1.4811992514296435e-05
1588435522.6033835,244,1.4690399439132307e-05
1588435523.3402221,245,1.453638105886057e-05
1588435524.0740757,246,1.4367580661200918e-05
1588435524.8750513,247,1.4240741620596964e-05
1588435525.5643497,248,1.4130592717265245e-05
1588435526.2337894,249,1.3964652680442668e-05
